GeniusName,Title,Lyrics,Artist
Green Montana,MÉFIANT,"5 ContributorsMÉFIANT Lyrics[Paroles de ""MÉFIANT""]

[Refrain]
Faut des loves, je répète encore
J'me couche tard seulement juste pour du Dior
Elle est bonne, j'y retourne encore
D'vant l'bang, gros, seulement, j'suis méfiant
On revend cette drogue dans l'bloc
J'ai l'mort, j'me couche tard pour du Dior
Faut des loves, je répète encore
J'leur tourne pas l'dos, j'suis trop méfiant
Faut des loves, je répète encore
J'me couche tard seulement pour du Dior
Elle est bonne, j'y retourne encore
D'vant l'bang, gros, seulement, j'suis méfiant
On revend cette drogue dans l'bloc
J'ai l'mort, j'me couche tard pour du Dior
Faut des loves, je répète encore, yeah, yeah

[Couplet unique]
Je revends cette drogue, c'est noir, j'ai pas l'choix, faut qu'j'remplisse le frigo
J'ai les clés de sa pussy, j'm'endors avec des produits nocifs
J'vis ma vie, c'est comme au ciné', ennemies, moi, je les baise depuis
Né pour crever riche mais sur moi, elle a aucune emprise
Fais du sale que pour du Dior, visser dans l'bloc, j'suis trop méfiant
Elle a pas mis un pied dans l'bloc, déjà toute mouillée, j'suis confiant
Si tu perds, je vais pas t'reprendre tout c'que j't'ai donné, c'est évident
Fume des produits trop délirants, invasion dans tout l'continent
Beaucoup de problèmes devant ma porte, recule ou tu vas te coucher tôt
J'ai pas tort, me dis pas qu'j'ai tort, eux c'est des tains-p', gros, c'est moi l'plus fort
Faut des loves, je répète encore, sans toi, c'est mieux, sans toi, j'suis brillant
Oh, du biff, y en a jamais d'trop, nan
You might also like[Refrain]
Faut des loves, je répète encore
J'me couche tard seulement pour du Dior
Elle est bonne, j'y retourne encore
D'vant l'bang, gros, seulement, j'suis méfiant
On revend cette drogue dans l'bloc
J'ai l'mort, j'me couche tard pour du Dior
Faut des loves, je répète encore
J'leur tourne pas l'dos, j'suis trop méfiant
Faut des loves, je répète encore
J'me couche tard seulement pour du Dior
Elle est bonne, j'y retourne encore
D'vant l'bang, gros, seulement, j'suis méfiant
On revend cette drogue dans l'bloc
J'ai l'mort, j'me couche tard pour du Dior
Faut des loves, je répète encore, yeah, yeahEmbed",Green Montana
Green Montana,MPIAKA,"9 ContributorsMPIAKA Lyrics[Paroles de ""MPIAKA"" ft. Guy2Bezbar]

[Intro : Guy2Bezbar]
Ah-ah-ah
Oh, oh, oh, oh, oh
Le Coco Jojo
Ah-ah-ah

[Couplet 1 : Guy2Bezbar]
J'arrive en Bottega, r'tire tes gars sinon j'vais les faire galope
Chez nous, c'est Beretta bien gé-char comme le cul d'la salope (Poh)
Coco, Green Monta', on passe un cap et le cash fait que d'monter (Ah)
Cousin et j'suis dans l'Viano (Sprinter, ah)
Prada, Milano (Grr, grr, pah), elle voudrait l'anneau
Pendant qu'moi, visser en bas d'la came, sirène de po'-po' déjà, fuis (Déjà, fuis)
On parle en kilogrammes, appelle mes potes, c'est toujours fluide
Pas très fêtard, pas très bavard, coutеau, guitare, roule sans mis-per
Voiturе, pétard, ganté, trois quart, j'prends tout, j'me coffre chez ta tiper
Donne le départ, aucun retard, voisin regarde, y a les p'tits, pète un câble (Pah, c'est Coco Jojo)
Visser en bas d'la came, sirène de po'-po' déjà, fuis

[Refrain : Guy2Bezbar & Green Montana]
(Ah-ah-ah-ah) Ils font que d'aboyer, n'ont pas d'thune (Yeah, yeah, yeah)
Ils font que d'aboyer, n'ont pas d'thune (Fuck them)
Ces flockos parlent mais n'ont pas d'thune (Yeah, yeah, yeah)
Ils font que d'aboyer, n'ont pas d'thune
Hey, uh, ces flockos parlent, ils ont pas d'thune, hey (NMR, Greenzer)
Ils font qu'aboyer, ils ont pas d'thune, yeah (Yeah, yeah, yeah)
Ils font que d'aboyer, n'ont pas d'thune (Fuck them)
Ces flockos parlent mais n'ont pas d'thune (Yeah)
You might also like[Couplet 2 : Green Montana]
Ces flockos parlent mais n'ont pas d'thune, elle me parle d'affiner ma plume (Mmh)
Nique ta mère : j'te le dis à l'avance, fils de pute, rien à m'apprendre
Tu dis qu'tu pèses mais qui t'as cru ? Même en vitres teintées, elle m'a vu
J'peux plus faire confiance à une tain-p', les baiser, bitch, ça m'paraît simple
J'passe pas les rapports dans l'Brabus (Brabus)
S-Mode toujours à fond, j'casse son cul mais j'casse pas ma puce
La foule acclame, pourtant, c'est sombre, prends ce flingue et dis-lui : ""À plus"" (Brr)
Direct dans la bouche, elle veut qu'j'la défonce sous la douche
Y a les keufs qui veulent prendre ma paie, hey
Négro, j'suis toujours disponible quand l'argent m'appelle, yah (NMR)
Je sens qu't'es faux, Greenzer, Coco Jojo, te baisent (Yeah, yeah)
Nan, sois pas stressée, bébé, j'passe la plupart de mon temps à encaisser
Sois pas choquée, deux-trois showcases et j'passe mon temps à encaisser (Yeah, yeah, oh)

[Refrain : Guy2Bezbar & Green Montana]
(Ah-ah-ah-ah) Ils font que d'aboyer, n'ont pas d'thune (Yeah, yeah, yeah)
Ils font que d'aboyer, n'ont pas d'thune (Fuck them)
Ces flockos parlent mais n'ont pas d'thune (Yeah, yeah, yeah)
Ils font que d'aboyer, n'ont pas d'thune
Hey, uh, ces flockos parlent, ils ont pas d'thune, hey (NMR, Greenzer)
Ils font qu'aboyer, ils ont pas d'thune, yeah (Yeah, yeah, yeah)
Ils font que d'aboyer, n'ont pas d'thune (Fuck them)
Ces flockos parlent mais n'ont pas d'thune (Yeah)Embed",Green Montana
Green Montana,NEYMAR JR,"9 ContributorsNEYMAR JR Lyrics[Paroles de ""NEYMAR JR"" ft. SDM]

[Intro : Green Montana & SDM]
Eh, eh, han
Mmh
Greenzer, NMR, yah
Ocho
Mmh, han
Grah, grah, boum

[Couplet 1 : Green Montana]
NMR, pas les mêmes rêves, eux, ils m'trahissent au bout d'cent mètres (Yeah, yeah, Greenzer)
Pas grave si la merde s'invite, j'suis seul-tout sur ma comète (Yeah, yeah, han)
Cœur noir mais essaye quand même, j'suis toujours là où le mal s'engraine (Grah, grah, boum, hey)
Négro, j'tiens mes promesses (Han), donne de la force, bitch, si il t'en reste (Han, yah)
Elle a raison : elle dit qu'j'suis parano, elle le sent (Grah, grah, boum)
Aucun respect pour ces fils de tchoins (Yeah), ces salopes se ressemblent
J'ai attendu la floraison, ma bitch aime trop la drogue
Elle prend c'rail avant la fellation, salope, j'te fermerai la porte

[Pré-refrain : Green Montana & SDM]
Yah, j'te plains, toi, t'es qu'un fils de tain-p', yeah (Oh-oh-oh)
J'ai mon destin et un Glock dans les mains, yeah, yeah, yeah (Piou, piou, piou)
Pour maman : Chanel, Gucci, Fendi, Balmain (Oh-oh-oh)
Fuck ces chiens, pétasse, j'aime que les miens, yeah, yeah, yeah, (Arriba)
You might also like[Refrain : SDM, Green Montana & ensemble]
Elle croit qu'j'arrive mais non, la money m'appelle, yeah
Fuck la position, gros, shoote jamais dans la raquette, yeah
Dans la vente de hasch', j'vais d'voir te vate-sa pour mes liasses (Liasses, yah)
À Paris, j'porte le numéro dix d'Neymar, han

[Post-refrain : SDM & Green Montana]
Comme Curry, gros, shoote jamais dans la raquette (Yeah)
Fuck la position, grr, pah, shoot derrière la tête (Shoot derrière la tête)
Pas d'avenir dans les mains, Glock 17, gros, j'surveille les miens (Tou-tou-touh)
À-À Paris, j'porte le numéro dix d'Neymar

[Couplet 2 : SDM & Green Montana]
Eh (Arriba)
À midi, on ouvre le hazi, OPJ remplit mon casier, tire pas sur un joint qui t'emmène à l'asile, eh
Paris, c'est magique, 9 millimètres t'assure mieux que la MACIF
J'ai des reufs en cours et d'autres en cours d'assise
J'veux toujours un tas d'trophées comme Zizou (Grah, grah, boum)
Négro, si tu nous vises, faut pas nous rater
Coup franc, j'ai pris la position, j'fais sauter l'mur, j'la mets à ras-d'terre (Ah)
Sur l'terrain, l'arbitre siffle la faute (Ah), tu finis direct à ry-Fleu
Un autre prend ta place dans l're-fou, bah ouais, c'est la tess

[Pré-refrain : Green Montana & SDM]
Yah, j'te plains, toi, t'es qu'un fils de tain-p', yeah (Oh-oh-oh)
J'ai mon destin et un Glock dans les mains, yeah, yeah, yeah (Piou, piou, piou)
Pour maman : Chanel, Gucci, Fendi, Balmain (Oh-oh-oh)
Fuck ces chiens, pétasse, j'aime que les miens, yeah, yeah, yeah, (Arriba)
[Refrain : SDM, Green Montana & ensemble]
Elle croit qu'j'arrive mais non, la money m'appelle, yeah
Fuck la position, gros, shoote jamais dans la raquette, yeah
Dans la vente de hasch', j'vais d'voir te vate-sa pour mes liasses (Liasses, yah)
À Paris, j'porte le numéro dix d'Neymar, han

[Post-refrain : Green Montana]
Comme Curry, gros, shoote jamais dans la raquette (Yah)
Fuck la position (Grah, grah, boum), shoot derrière la tête (Han)
Pas d'avenir dans les mains, Glock 17, gros, j'surveille les miens (Tou-touh)
À-À Paris, j'porte le numéro dix d'NeymarEmbed",Green Montana
Green Montana,NOUVEAU MONDE,"12 ContributorsNOUVEAU MONDE Lyrics[Paroles de ""NOUVEAU MONDE""]

[Refrain]
J'ai en te-tê un nouveau monde, elle dit qu'j'suis un baisé
Faut suivre nos pas, j'les laisserai au sol, j'vais die comme JAY-Z
J'les connais pas, nous c'est NMR, que des meurtres en série
T'inquiète, pas pour eux, j'garde un gun qui m'a jamais servi
Fais du vent, négro, tant qu'ils peuvent
Original, c'est des putains s'en iront quand il pleut
Bébé, j'pense à nous deux
Et j'me défonce que d'la haine dans les yeux
Qui peut prétendre faire mieux que le gang ?
La coke est plus blanche que l't-shirt

[Couplet unique]
Regarde, j'bombarde, négro, maintenant plus rien n'm'empêche d'avancer
Pourquoi tu reviens, pétasse personne nous a donner à manger
C'est comme avant, beaucoup de fils de pute, vidar j'apprécie
Ouais, elle est bonne mais j'vais la boycotter, bercé par la beuher, j'm'endors, yeah
Fusil d'assaut, j'leur vise la tête tant qu'ils en redemandent
Négro leur fait la guerre, on vit cette vie dans riche nouveau monde
Elle veut qu'j'sois dans sa teuch', mais pour elle jamais mon amour se montre, brr
Tu sais le cœur est vide, j'l'ai perdu dans le block
Bébé oublie tous mes écarts dans un baby Birkin, yeah
S'ils comprennent pas demain, négro, peu importe
J'ai pas l'temps d'jouer Manny, t'es pas très dangereux
J'dois cicatriser la plaie, moi j'course cette monnaie, fuck être heureux
You might also like[Refrain]
J'ai en te-tê un nouveau monde, elle dit qu'j'suis un baisé
Faut suivre nos pas, j'les laisserai au sol, j'vais die comme JAY-Z
J'les connais pas, nous c'est NMR, que des meurtres en série
T'inquiète pas, pour eux, j'garde un gun qui m'a jamais servi
Fais du vent, négro, tant qu'ils peuvent
Original, c'est des putains s'en iront quand il pleut
Bébé, j'pense à nous deux
Et j'me défonce que d'la haine dans les yeux
Qui peut prétendre faire mieux que le gang ?
La coke est plus blanche que l't-shirtEmbed",Green Montana
Green Montana,​oseille mon amour,"13 Contributors​oseille mon amour Lyrics[Paroles de ""oseille mon amour""]

[Intro]
Oseille mon amour

[Couplet 1]
MDR en y pensant, fuck les provocations
J'ai d'la drogue dans mon caleçon, j'ai d'la drogue dans mon caleçon
Fendi, Gucci, Prada, on m'demande même plus si ça va
Pour ça qu'j'suis un peu fermé, et ce biff' j'vais l'chercher
Y'a tout le temps ennemi qui veut m'faire, mais on s'occupe pas trop d'ça en vrai
J'laisse mes couilles pendre normal, j'laisse mes couilles pendre normal
On est meilleur sur tous les formats, rajoute dеs K sur la feuille
De vеngeance j'ai la soif, ces pétasses ont la poisse, han

[Refrain]
Retiens mon nom, c'est pour l'oseille qu'on tombe
C'est pour l'oseille c'est pour l'oseille, c'est pour l'oseille qu'on tombe
À chaque seconde, c'est pour l'oseille qu'on tombe
C'est pour l'oseille c'est pour l'oseille, c'est pour l'oseille qu'on
(mon amour, mon amour)

[Couplet 2]
J'laisse ces putes entres-elles, j'suis pas moi-même
Montagnes de cash pétasse par moi-même
C'est risqué j'sais, mais j'le fais quand même
Avant d'te tuer enfoiré j'te l'dis quand même (mon amour, mon amour)
You might also like[Refrain]
Retiens mon nom, c'est pour l'oseille qu'on tombe
C'est pour l'oseille c'est pour l'oseille, c'est pour l'oseille qu'on tombe
À chaque seconde, c'est pour l'oseille qu'on tombe
C'est pour l'oseille c'est pour l'oseille, c'est pour l'oseille qu'on

[Outro]
Mon amour, mon amour
Oseille mon amour1Embed",Green Montana
Green Montana,​paire de celine,"11 Contributors​paire de celine Lyrics[Paroles de ""paire de celine""]

[Intro]
Yeah, yeah, yeah
Moi et ma came on sort du concert ensemble, j'avais un tas d'problèmes
Ça attire les keufs faut qu'tu l'enlèves, hey
Cette monnaie on la fait à l'aise, sinon j'trouve pas l'sommeil
Sans cash, moi, j'peux pas fermer l'œil, nan

[Refrain]
On gagne peut importe le domaine, chaque jour c'est comme la fin d'semaine
Double cup remplit d'glace et d'lean, les yeux rouges sous la paire d'Céline
C'est l'Far West quand on est sous tension, yah, Clint Eastwood, Colt Python, yah
Dans le Sprinter, dans l'Vito, yah, je mets le cash dans le Vuitton, yah

[Couplet unique]
L'oseille bouge pas, y a qu'les gens qui changent, elle m'dit que j'suis méchant encore
NMR va l'dire à tes pines-co, foncedé, yeux rouges comme Johnny Cinco
J'vais là où l'cash me mène, chaque jour c'est comme la fin d'semaine
Double cup remplit d'glace et d'lean (Greenzer, NMR, bitch)
Range Rover, Porsche, j'suis dans la course au milli' (Yeah, yeah,  yeah, yeah)
Négro, plus jamais pauvre, j'le fais pour ma family (Yeah, yeah,  yeah, yeah)
Quatre, cinq, six, sept, huit K, pour moi c'est l'salaire minimum (Yeah)
Quatre, cinq, six, sept, huit K, pour moi c'est l'salaire minimum (Yeah)

[Refrain]
On gagne peut importe le domaine, chaque jour c'est comme la fin d'semaine
Double cup remplit d'glace et d'lean, les yeux rouges sous la paire d'Céline
C'est l'far west quand on est sous tension, yah, Clint Eastwood, Colt Python, yah
Dans le Sprinter, dans l'Vito, yah, je mets le cash dans le Vuitton, yah
You might also like[Outro]
No, no, yeah
NMR, let's goEmbed",Green Montana
Green Montana,PALM ANGELS,"13 ContributorsPALM ANGELS Lyrics[Paroles de ""PALM ANGELS""]

[Intro]
Jolly Roger
Hi

[Refrain]
J'parle grave seul, yeah, Glock chargé, yeah
Palm Angels, yeah, 13.37, yeah, yeah
On fait la guerre, yeah, les mets à zéro, yeah
Rayon laser, yeah
Cone plein d'cali (shoo), hi (shoo)
Prends pas mon temps, gaspille pas ta salive (yeah, yeah)
Encore les ennuis (yeah)
Ouais, négro, pour l'argent, j'saigne, jalousé par les porcs, yeah
Reste que nous à la fin, yeah, pour eux pas d'grands efforts (yeah)
Oh, oh, oh, trop parler fuck

[Couplet unique]
Dans l'élastique, un paquet d'love
Proche de moi comme mes pensées, yeah
Et c'est facile d'lui dire qu'c'est pas grave si ça casse
T'as le cash, négro, faut me le rapporter (yeah)
Galère à fond, pour attraper la vie (yeah)
Green Montain, North, 92i
La moula comme seule maladie
Les mêmes dièses mais pas le même calibre
Fils de pute, on n'est pas loin d'kill
Regoûter au 'seille, regoûter cette pute
En dessous d'mama, y a ma paie
J'peux pas tomber love de la fille
J'aime que l'oseille, maman et le crime
T'as rien à faire, j't'ai visser dans la nuit
Toute la night, on tourne dans la ville (yeah, yeah, ah)
Dans l'élastique, paquet, yeah
13.37, yeah, baisse la vitre par terre, yeah
Vide sans cesse, j'suis (shoo), elle veut pas vivre sans cess, hey
Fils de pute, calibré, Palm Angels
You might also like[Refrain]
J'parle grave seul, yeah, Glock chargé, yeah
Palm Angels, yeah, 13.37, yeah, yeah
On r'fait la guerre, yeah, les mains à zéro, yeah
Rayon laser, yeah
Cone plein d'cali (shoo), hi (shoo)
Prends pas mon temps, gaspille pas ta salive (yeah, yeah)
Encore les ennuis (yeah)
Ouais, négro, pour l'argent, j'saigne, jalousé par les porcs, yeah
Reste que nous à la fin, yeah, pour eux pas d'grands efforts (yeah)
Oh, oh, oh, trop parler fuck1Embed",Green Montana
Green Montana,PAPIERS,"11 ContributorsPAPIERS Lyrics[Paroles de ""PAPIERS""]

[Intro]
Yeah, baby

[Refrain]
Pétasse, moi j'parle d'eux au passé, la nuit, je sors à la recherche de papier, yeah, yeah
J'viens pas pour te baiser, sur le matelas, j'ramène kichtas entassées, yeah, yeah
Toujours dans un fer allemand, négro, mauvais tempérament, yeah
Tu sais, j'ai les dents longues, nique ta mère, moi, je veux pas rester dans l'ombre, yeah, yeah (Yeah)

[Pré-refrain]
Elle accepte que j'mette ma drogue dans son Chanel, yeah (Yeah)
Parano, toujours ce pétard dans mon Balmain, yeah, eh
Pétasse, c'est mes affaires, s'te-plaît, n'y mets pas les mains
Pas d'vacances, yeah, négro, compte pas sur la chance, hey

[Refrain]
Pétasse, moi j'parle d'eux au passé, la nuit je sors à la recherche de papier, yeah, yeah
J'viens pas pour te baiser, sur le matelas, j'ramène kichtas entassées, yeah, yeah
Toujours dans un fer allemand, négro, mauvais tempérament, yeah
Tu sais, j'ai les dents longues, nique ta mère, moi, je veux pas rester dans l'ombre, yeah, yeah (Yeah)

[Couplet unique]
J'crache dans sa trachée, désolé pétasse, je peux pas m'attacher, yeah, yeah
Green Montaign, évidemment, j'ferme les yeux, j'ai oublié la vie d'avant, yeah
Pourquoi tu veux m'tracer ? Sur le matelas, j'ramène kichtas entassées
J'suis dans ses fesses, j'suis pas prêt de me caser, ils font les gangsters, ils ont pas de casier, yeah, yeah (Yeah)
You might also like[Pré-refrain]
Elle accepte que j'mette ma drogue dans son Chanel, yeah (Yeah)
Parano, toujours ce pétard dans mon Balmain, yeah, eh
Pétasse, c'est mes affaires, s'te-plaît, n'y mets pas les mains
Pas d'vacances, bénéf', négro compte pas sur la chance, hey

[Refrain]
Pétasse, moi j'parle d'eux au passé, la nuit, je sors à la recherche de papier, yeah, yeah
J'viens pas pour te baiser, sur le matelas, j'ramène kichtas entassées, yeah, yeah
Toujours dans un fer allemand, négro, mauvais tempérament, yeah
Pas d'vacances, yeah, négro, compte pas sur la chance, heyEmbed",Green Montana
Green Montana,PARFUM,"8 ContributorsPARFUM Lyrics[Paroles de ""PARFUM""]

[Intro]
Yeah

[Refrain]
J'ai ce fer qui prend mes patins, California : mon parfum
J'ai pas d'cœur pour ces tapins, j'veux tout c'cash chaque matin
J'suis défoncé sous les Cartier, 92i Greenzer fait c'papier
Dans la location : son cul cassé, bébé, ces pétasses font que m'tracer, yeah
Patins, California : mon parfum, j'ai pas d'cœur pour ces tapins, j'veux tout c'cash chaque matin
J'suis défoncé sous les Cartier, 92i Greenzer fait c'papier
Dans la location : son cul cassé, bébé, ces pétasses font que m'tracer

[Couplet unique]
La pression, j'relâche pas, la concu', j'vois pas, yeah, yeah
Allume tous ces rats, bitch, j'fume ce fois trois, yah, yah
Greenzer, j'vais le faire forcément
J'soigne sa pеine, bitch, ""NMR"" sur le pansemеnt
J'ai ce putain d'papier qui m'appelle, j'les déteste, pétasse, pas de trêve
Y a ce putain d'papier qui m'appelle, yah
Prends c'biff que pour ma family, j'laisse ces salopes entre elles, yah
Toujours un œil sur l'ennemi, bébé, faut qu'tu m'comprennes
Fils de pute, t'es plein de jalousie, j'aime quand cette pétasse m'a en tête

[Refrain]
J'ai ce fer qui prend mes patins, California : mon parfum
J'ai pas d'cœur pour ces tapins, j'veux tout c'cash chaque matin
J'suis défoncé sous les Cartier, 92i Greenzer fait c'papier
Dans la location : son cul cassé, bébé, ces pétasses font que m'tracer, yeah
Patins, California : mon parfum, j'ai pas d'cœur pour ces tapins, j'veux tout c'cash chaque matin
J'suis défoncé sous les Cartier, 92i Greenzer fait c'papier
Dans la location : son cul cassé, bébé, ces pétasses font que m'tracer, yeahYou might also likeEmbed",Green Montana
Green Montana,​phileas fogg,"11 Contributors​phileas fogg Lyrics[Paroles de ""phileas fogg""]

[Refrain]
Bad d'idées sales dans la tête, oh
On leur fait les poches dans le noir
Hey, j'fais le tour de la Terre
Salopes tout le temps parlent de moi

[Couplet unique]
Gros, fais tes dents, faut qu't'apprennes
T'veux pas entendre bullet proof, casque Arai (Hey)
Porsche, McLaren, bébé, boîte séquentielle (Hey)
J'vis ce qu'ils rêvent, moi, j'suis toujours l'même, toujours l'même
Plusieurs masques, j'suis comme toi, j'payе la dot, han
J'créé de l'espace, han, j'lе fuis comme s'il a l'da-s', han
Peuf, j'allume, j'sors d'la scène, défoncé, han, sourcils froncés
En pétard comme personne, j'aime que compter mes sommes

[Pont]
Elle veut rester près de nous, NMR, la rescousse
Californienne, super doux
Négro, j'ai toujours le cœur rempli que de mauvaises idées
En pétard comme personne, j'aime que compter mes sommes

[Refrain]
Bad d'idées sales dans la tête, oh
On leur fait les poches dans le noir
Hey, j'fais le tour de la Terre
Salopes tout le temps parlent de moi
You might also like[Outro]
En pétard comme personne1Embed",Green Montana
Green Montana,PJP NMR,"14 ContributorsPJP NMR Lyrics[Paroles de ""PJP NMR""]

[Refrain]
Sous estimé souvent, c'est rien, négro, j'fais mon tour
Méfiant déjà bien avant que j'commence à rapper
J'fais des efforts pour ger-chan, négro, c'est sans appel
J'me permets jamais d'vacances, tu snitch, t'es pas un homme, non
F430, y a pas d'rapports, ni d'te-trai à bord, yeah
Prends des risques sous tension, j'crame mon zdeh jusqu'au mégot
Tous les jours, j'sens la pression, négro, ride pas comme les autres
Brille comme soleil, elle me reconnait même sous la teinte, yeah

[Couplet unique]
Fais c'cash, mets ton casque, tes gants, m'dis pas qu't'as pas un rond
J'suis pas riche, je rentre pas à la maison
Trop tard pour m'foutre en l'air, yeah, moi j'baise ces moins que rien
J'ai ce flingue accroché dans l'Balmain, tout en Chanel, pétasse, j'suis pas loin
Pétasse, c'est NMR, rien que tu frimes, t'envoies pas d'mandat
Weed, Hennessy : bon mélange, tout c'que j'vais prendre, négro, je l'rends pas
Green 92i, évidemment, négro, fais pas jurer la vie d'maman
Faut que je te pousse un demi, Glock .40, personne n'est invincible
J'veux pas de meurtre, m'oblige pas a te kill, j'vais bien tant qu'la poche est remplie
Greenzer, reste loin de lui, sur la prod' comme un auto semi
Nan, plus jamais pauvre, y a c'million d'euros qui m'attend
J'te laisse dans le fond, t'auras plus jamais mon attention
J'suis fonce-dé, laissez-moi respirer ce pollen, bande d'enculés
Green Balenciaga, qu'avec les diamants qu'j'suis menotté
Riche Nouveau Monde à l'infini, fais que monter
Nan, plus jamais pauvre, y a c'million d'euros qui m'attend (NMR)
You might also like[Refrain]
Sous estimé souvent, c'est rien, négro, j'fais mon tour
Méfiant déjà bien avant que j'commence à rapper
J'fais des efforts pour ger-chan, négro, c'est sans appel
J'me permets jamais d'vacances, tu snitch, t'es pas un homme, non
F430, y'a pas d'rapports, ni d'te-trai à bord, yeah
Prendre des risques sous tensions, j'crame mon zdeh jusqu'au mégots
Tout les jours j'sens la pression, négro, ride pas comme les autres
Brille comme soleil, elle me reconnait sous la teinte, yeah2Embed",Green Montana
Green Montana,Pussy m’empêche*,"1 ContributorPussy m’empêche* Lyrics[Paroles issues d'un extrait]

[Paroles de ""Pussy m'empêche*""]

[Couplet ?]
J'les écoutes as-p, j'l'emmène péter ton pèt'
J'les écoutes as-p, je les fuck pussy m'empêche
Tout pour les pesos d'Bezos, Pinault
Gra, grr-pah
Elle définit sa [?] je sors de la [?]
PussyYou might also likeEmbed",Green Montana
Green Montana,Rester Dîner,"7 ContributorsRester Dîner Lyrics[Couplet 1]
Hey, présent compliqué, avenir instable
J’ai repéré des putes sur Insta
Gros tu vas jamais remplir un stade
Gros tu vas jamais rouler l’Aston
J’ai rêvé que mes pieds touchaient pas le sol
En garde j’met tout le bénéf' dans les packsons
Mon repas du soir dans le caleçon
Elle est bonne elle parle comme un garçon
Dans ma tête les souvenirs se fractionnent
Ma vie dans la drogue je vais faire ça-comme
On est different pourtant ça colle
On est different pourtant ça colle
Dans ma tête les souvenirs se fractionnent
Ma vie dans la drogue je vais faire ça-comme
On est different pourtant ça colle
Dans les couilles du cash et des bouts
Ils auront pas mes 'ous
Et la frousse s’en va quand elle pousse
S’en va quand elle pousse
Aucun doute, je leur fais aucun double, hey
Méfiant tu vois trouble, méfiant tu vois trouble, hey

[Refrain]
Green est dehors pour dealer
Green est dehors pour dealer
J’pourrais pas rester diner
Nan, j’pourrais pas rester diner
J’fais du son j’fais des billets
J’fais du son j’fais des billets
Pour qu’elle puisse pas m’oublier
You might also like[Couplet 2]
La fumée remonte dans les locks
La fumée remonte dans les rastas
T’es pas des nôtres allez casse-toi
Cramé donc tu veux qu’on fasse quoi ?
Affamé c’est normal masta
Ajoute du thon dans tes pastas
C’est la bonne mais tu t’en lasse toi
Ailleurs quand elle dit embrasse-moi
J’récupère putain de liasse là, bingo
Petite pétasse, vas-y masse-moi
J’allonge petit pétard pas de quoi
Tous les jours ça part en aqua
J’suis appliqué pris dans la toile
Eux et moi on parle un autre language
J’l’ai vu faire et finir à poil
Là elle est chaude elle est à point

[Pont]
Amné' sur le bedo j’ai les paupières froissées
Anonyme tu te fais balance tout ton réseau
Y’avait des kil' de beuh planqués dans la maison
Perds pas ton temps on a d'jà perdu la raison

[Pré-refrain]
Green est dehors pour dealer
Green est dehors pour dealer
J’pourrais pas rester diner
Nan, j’pourrais pas rester diner
J’fais du son j’fais des billets
J’fais du son j’fais des billets
Pour qu’elle puisse pas m’oublier
Pour qu’elle puisse pas m’oublier
[Refrain]
Green est dehors pour dealer
Green est dehors pour dealer
J’pourrais pas rester diner
Nan, j’pourrais pas rester diner
J’fais du son j’fais des billets
J’fais du son j’fais des billets
Pour qu’elle puisse pas m’oublierEmbed",Green Montana
Green Montana,RÊVES MAGIQUES,"12 ContributorsRÊVES MAGIQUES Lyrics[Paroles de ""RÊVES MAGIQUES""]

[Refrain]
J'suis comme dans un rêve magique, bitches m'excite
La vie qu'on mène, putain d'phénomène
Ouais, ouais, ouais, ce biff m'obsède, il m'faut le même, yeah
Dis-moi joue pas au con, fils, tu sais qui j’appelle ?
Yeah, yeah, dinero, j'fais le tour de la terre
Yeah, yeah, incompris, j'viens gâcher la fête
Yeah, yeah, joue pas au con, boy, v'-esqui les 'blèmes
Yeah, yeah, les mains sont sales mais jdid est la paire

[Couplet unique]
Yeah, j'roulе est-ce que t'еs prête ? Ouais, vie rapide, yeah
J'glisse en elle, yeah, comme jetski
Est-ce que t'es fou, négro ? Le gang a trop d'ennemis
Yeah, tire nous aussi, est-ce que t'es prête, baby ?
Le négro meurt bêtement, shoot, il finit pas son hot-wings
***, oui baby, viens, on prend un hôtel au pif
Le temps d'un pli, j'tape ses grosses fesses, la tte-cha j’kill
Ouais, pour ma famille, les montagnes, gravis tout ce qui est nocif
Yeah, yeah, California
Dans l'canon, j'suis dead
Yeah, yeah, bae j’reviens riche
Yeah, yeah
Bitch, j’suis là, yeah, Chanel aux pieds
Là, j’y vais fort, là, j'y vais trop, terminer riche, après les bitchs j'découpe la baie, yeah, yeah
Yeah, yeah, maman m'a dit, yeah, yeah : ""Ne tombe pas dedans""
Yeah, yeah, découpe la baie, yeah yeah, négro
You might also like[Refrain]
J'suis comme dans un rêve magique, bitches m'excite
La vie qu'on mène, putain d'phénomène
Ouais, ouais, ouais, ce biff m'obsède, il m'faut le même, yeah
Dis-moi joue pas au con, fils, tu sais qui j’appelle ?
Yeah, yeah, dinero, j'fais le tour de la terre
Yeah, incompris, j'viens gâcher la fête
Yeah, yeah, joue pas au con, boy, v'-esqui les 'blèmes
Les mains sont sales mais jdid est la paire

[Outro]
NégroEmbed",Green Montana
